content_id,risk_score,reason_code,impressions_prev_30d,avg_position,days_since_last_update,is_declining_label
content_02d52abbf6cc,0.735,weak_position,289,58.8,20,1
content_5cf7853d81c1,0.735,standard_review,13,7.2,20,1
content_239c6dd5db4f,0.735,weak_position,20,69.3,20,1
content_0a4286a0a8b7,0.735,weak_position,1959,13.3,104,1
content_5d33ef77eb0f,0.735,weak_position,22,11.6,8,1
content_ff71027b45c6,0.735,standard_review,218,7.1,22,0
content_f0ca0302cd80,0.735,standard_review,110,6.9,20,0
content_f7bbfed37d65,0.735,standard_review,353,4.7,104,1
content_95908e28dd3d,0.735,standard_review,522,5.4,20,1
content_f8ff79378c14,0.735,weak_position,42,30.6,19,1
content_80139967543d,0.735,standard_review,3390,4.5,20,1
content_9a70afa53b8c,0.735,standard_review,5864,10.2,20,1
content_db18d8ca1116,0.735,weak_position,43,12.8,11,0
content_abf8670bf9c2,0.735,weak_position,4007,13.9,104,1
content_53446552be95,0.735,standard_review,10122,10.4,104,1
content_f5aa645b8999,0.735,standard_review,748,4.7,20,0
content_ab8dcaa50c7e,0.735,standard_review,641,5.5,22,0
content_52410ff246c6,0.735,weak_position,1025,20.7,14,1
content_2b7cbea4718c,0.735,weak_position,43,12.4,104,1
content_6045edc6aae5,0.735,standard_review,2507,6.2,22,1
content_f7d2c95781d3,0.735,standard_review,2770,6.4,22,0
content_df5f291bbd4a,0.735,standard_review,1234,10.6,22,1
content_3efa3a7c46bb,0.735,standard_review,3172,8.8,20,0
content_b20d24d99e8a,0.735,standard_review,9336,5.6,20,1
content_db5989a78dd3,0.735,standard_review,36393,5.4,20,0
content_7f47196e68a9,0.735,standard_review,329,11.0,104,1
content_4572185fa042,0.735,weak_position,4389,15.0,20,1
content_a92ba56cc6d7,0.735,weak_position,13,59.0,20,1
content_ee23ee89480e,0.735,weak_position,669,36.3,22,0
content_282799492972,0.735,weak_position,85,13.6,22,0
content_f1e209a2761b,0.735,weak_position,8,21.4,20,1
content_9f787a5d8e6f,0.735,weak_position,46,48.7,20,0
content_5054bb46ebd8,0.735,standard_review,788,7.3,20,1
content_77ba22d133ef,0.735,standard_review,396,5.9,22,1
content_1e1aaa127a7b,0.735,weak_position,4429,35.6,20,0
content_734c56f956b7,0.735,weak_position,1493,17.7,104,1
content_d1f45011ed15,0.735,standard_review,543,9.2,14,1
content_52a8a945cfc3,0.735,standard_review,12,8.7,20,1
content_26398ced280d,0.735,weak_position,3979,14.9,104,0
content_9ef5d2b775b8,0.735,standard_review,339,5.3,20,0
content_e2ed404cce4f,0.735,weak_position,205,13.4,20,0
content_4a0cb29a4fdb,0.735,weak_position,4,18.0,20,1
content_da2d269ea2b8,0.735,weak_position,8596,27.7,104,0
content_bb2450db5aa0,0.735,standard_review,2454,2.5,104,0
content_def60a67e307,0.735,weak_position,1155,22.3,25,0
content_59e48f05664a,0.735,standard_review,24,9.6,20,1
content_34f4b1c432ae,0.735,standard_review,117,6.2,104,1
content_e2f8805278c6,0.735,standard_review,2238,10.6,20,1
content_16fd69d7cb31,0.735,standard_review,3668,3.0,8,1
content_4ff8e4a679fd,0.735,standard_review,8993,5.4,20,1
content_d10c7372129c,0.735,standard_review,17,7.4,104,1
content_4b6a3d71c7df,0.735,standard_review,515,4.6,104,1
content_78c3c2873576,0.735,standard_review,118,9.4,104,1
content_5a409370ccba,0.735,standard_review,2413,3.1,22,0
content_24386f5887e0,0.735,standard_review,2568,10.9,104,1
content_23070c9ac8a9,0.735,weak_position,1624,24.4,104,1
content_1c199cc207f1,0.735,weak_position,4732,28.7,104,1
content_df716328478a,0.735,standard_review,240,10.0,22,1
content_8eb5c9f2f73a,0.735,weak_position,248,34.6,20,0
content_6c143759c11d,0.735,standard_review,442,3.9,8,1
content_d3fb6d476dfd,0.735,weak_position,166,17.4,20,1
content_31e7e59077fc,0.735,standard_review,58,7.9,104,1
content_226a90d66d72,0.735,weak_position,636,15.7,22,1
content_e82d8e5242c4,0.735,weak_position,432,29.7,20,1
content_2333ccd359f7,0.735,weak_position,14841,21.3,20,1
content_caa04a680e59,0.735,weak_position,87,26.5,20,1
content_820d9382a23e,0.735,standard_review,591,5.4,8,1
content_40c9d55f4618,0.735,standard_review,10133,5.9,22,0
content_ccd5e4c20eae,0.735,weak_position,275,36.1,104,0
content_e3987147c9b5,0.735,weak_position,1238,23.4,104,1
content_a1850a4bc5e5,0.735,standard_review,7800,7.9,20,1
content_cb2a0e33a759,0.735,weak_position,8015,38.4,104,1
content_5d56a595198f,0.735,weak_position,71,13.9,104,0
content_5f27fe74502d,0.735,standard_review,1547,7.9,8,1
content_4f0ef1605d8b,0.735,standard_review,224,7.6,20,1
content_64c48978c95c,0.735,standard_review,3539,4.9,20,1
content_1276a0c674ce,0.735,standard_review,46183,6.7,20,1
content_6bc1df67c4dd,0.735,standard_review,2241,6.4,14,0
content_de155423eb63,0.735,weak_position,2094,29.1,104,1
content_b39673b7e758,0.735,standard_review,12465,8.6,20,1
content_237d5c008da7,0.735,weak_position,1871,41.7,104,1
content_bb11381ed532,0.735,weak_position,799,19.4,20,1
content_003e0d52bd3d,0.735,weak_position,12858,19.4,104,0
content_1ce970a1e740,0.735,weak_position,129,23.4,104,1
content_4e91f144406a,0.735,standard_review,104,7.2,20,1
content_ef47eb66f24e,0.735,standard_review,6157,3.7,22,1
content_c4a655c62f37,0.735,standard_review,2441,6.6,104,0
content_856e5baac606,0.735,weak_position,1567,21.7,20,1
content_0718b5188109,0.735,weak_position,256,21.4,13,0
content_018cd255cc0f,0.735,standard_review,381,10.7,20,1
content_840a5e7eeacb,0.735,weak_position,455,14.8,104,1
content_d7895a150a07,0.735,weak_position,176,22.1,20,1
content_daebb4ce99c9,0.735,weak_position,745,35.8,22,0
content_b9c9ff5fb9ee,0.735,weak_position,9,19.7,20,0
content_a059cafb38e7,0.735,standard_review,1162,8.3,22,1
content_f6ad3fe91858,0.735,weak_position,149,20.3,20,1
content_00144b1e6482,0.735,weak_position,4647,14.4,104,0
content_ab297544311a,0.735,weak_position,9428,37.0,104,0
content_cbd782c11268,0.735,weak_position,73,25.4,104,1
content_fd9b322ad82a,0.735,weak_position,613,17.7,20,1
content_d0d418f3df42,0.735,weak_position,274,12.5,20,1
content_896b628d7be4,0.735,weak_position,1302,22.1,104,1
content_22f31a40c91f,0.735,standard_review,422,5.4,104,0
content_3d8e2dcf5670,0.735,standard_review,983,10.3,104,1
content_b8601f59729d,0.735,standard_review,11,9.8,22,1
content_3728ab9836d3,0.735,standard_review,712,10.9,104,1
content_7ecc6be0a603,0.735,weak_position,4,18.0,20,1
content_3e2d528e593e,0.7344166666666665,weak_position,21,13.5,20,1
content_d24f891dfa86,0.7341666666666665,standard_review,40,5.6,20,1
content_660e169743eb,0.7340000000000001,standard_review,11,8.2,20,0
content_30c0487b83c5,0.733813492063492,standard_review,2,5.5,20,1
content_fdf934413e76,0.73375,standard_review,49,11.0,104,1
content_020e342f9904,0.73375,weak_position,2,12.2,8,1
content_696fde81c30f,0.7333333333333334,weak_position,110,26.5,104,0
content_0a9ef37f1796,0.7333333333333333,standard_review,8,5.7,20,0
content_77706e5871dd,0.7333333333333333,standard_review,22,6.9,20,0
content_6554f95afdd7,0.733,standard_review,9,10.3,103,1
content_ee5939bf8495,0.7329166666666667,weak_position,12,22.9,20,1
content_09ed1d6745c5,0.7329166666666667,standard_review,5,5.8,104,1
content_2af8215f2caa,0.7325833333333333,standard_review,27,9.1,22,1
content_ddfe12fa817b,0.7325,standard_review,2,3.9,20,0
content_829db7f21bb5,0.7325,standard_review,3,9.1,20,0
content_7dd84c04098a,0.7316666666666667,weak_position,18,13.0,22,1
content_ca35d6668c8e,0.7316666666666666,weak_position,243,19.6,104,1
content_cc222d104dd5,0.7316666666666666,weak_position,60,20.0,11,0
content_0d8dc6cae28d,0.7316666666666666,standard_review,77,4.4,20,1
content_a9c15ac24367,0.7309285714285714,standard_review,35,7.6,20,1
content_d80c2f4f82da,0.7309285714285714,standard_review,35,7.6,20,1
content_6871b9e18506,0.7305833333333334,standard_review,10,10.7,20,0
content_a335c928f213,0.73,weak_position,7830,16.4,104,1
content_db35f1132b24,0.73,standard_review,390,9.4,104,1
content_a34087bbd82c,0.73,weak_position,4853,25.6,20,1
content_b78b2930c941,0.73,standard_review,620,8.7,20,0
content_e5be6a5317bf,0.73,standard_review,1043,9.1,20,1
content_63acb47920b4,0.73,standard_review,1062,8.6,20,0
content_9fcbd54b90a2,0.73,weak_position,403,18.9,104,0
content_15decd718268,0.73,standard_review,4391,2.0,20,1
content_765963094056,0.73,weak_position,59,39.0,8,1
content_ee9ec3a1a858,0.73,standard_review,31,7.8,104,1
content_ba87440a1f3c,0.73,weak_position,52,29.3,20,1
content_0f8aac376ebb,0.73,standard_review,1653,8.7,20,0
content_4dbdf4e77fbd,0.73,standard_review,2879,6.2,22,1
content_23f04309cf04,0.73,weak_position,1837,15.7,104,1
content_84e6024bc7f3,0.73,weak_position,344,18.2,22,1
content_7bfb0288c1da,0.73,weak_position,16,26.8,20,1
content_86c5ba5d04e4,0.73,weak_position,204,20.6,104,0
content_237e91e73901,0.73,weak_position,93,23.0,20,0
content_ca557aec1c04,0.73,standard_review,84,7.7,104,1
content_7a7144602a8f,0.73,weak_position,551,14.3,104,0
content_d6a24dfed965,0.73,standard_review,338,8.6,104,1
content_fe358b5427df,0.73,weak_position,18,26.8,20,1
content_0e6d60d84e0c,0.73,standard_review,829,7.6,104,1
content_e7b7006a4b4b,0.73,weak_position,69,11.5,8,1
content_f0384b0fa249,0.73,standard_review,912,5.4,104,1
content_9d8c33ed9817,0.73,weak_position,89,21.1,22,1
content_e0f7366b807a,0.73,weak_position,915,13.6,20,1
content_1e72b4a60077,0.73,standard_review,454,8.4,15,1
content_fa84a88741eb,0.73,standard_review,2479,4.5,104,0
content_f0bd9a2e4f1d,0.73,standard_review,1327,4.8,22,0
content_38a7017ba27f,0.73,weak_position,620,28.2,20,1
content_fa334bc09f77,0.73,weak_position,4,28.2,20,1
content_d70ada757917,0.73,standard_review,1005,7.1,14,0
content_87f1ffe0bedb,0.73,standard_review,1103,1.7,104,1
content_84463d98ad2c,0.73,weak_position,309,50.7,20,1
content_994f9d8f1440,0.73,weak_position,99,74.9,20,1
content_a24ca4627f7e,0.73,weak_position,592,26.8,20,1
content_a8993d400016,0.73,standard_review,36,6.8,20,0
content_caa46bc186d5,0.73,weak_position,4806,14.5,104,0
content_0ea80678706d,0.73,weak_position,14,31.2,106,0
content_44aad4480627,0.73,standard_review,2206,7.3,22,0
content_9f49b13545c8,0.73,standard_review,1034,8.1,104,0
content_28a0250266e3,0.73,weak_position,4827,17.7,104,0
content_c6d5149c041f,0.73,standard_review,321,7.6,22,1
content_c37c78be3c15,0.73,standard_review,2121,7.6,22,0
content_9107b3dc2bef,0.73,standard_review,20,2.3,22,1
content_dca3fa8f0893,0.73,weak_position,11017,19.6,104,1
content_cab6d15a5215,0.73,standard_review,742,6.5,20,1
content_141c292c5438,0.73,weak_position,1041,36.3,22,0
content_30081dc81216,0.73,standard_review,1985,9.0,20,0
content_3474313ba641,0.73,standard_review,981,2.9,104,0
content_a0744f34c5d8,0.73,weak_position,9,12.0,104,1
content_efa286bccb24,0.73,weak_position,23,26.0,104,1
content_f7f7b664724b,0.73,standard_review,1556,8.7,25,0
content_e619c1cd0a84,0.73,weak_position,779,26.1,104,0
content_7695d33efa9f,0.73,weak_position,2282,11.5,20,1
content_6c7f71ab52fe,0.73,standard_review,427,4.6,104,1
content_531feecc6fed,0.73,weak_position,162,20.7,104,1
content_99291453fe51,0.73,weak_position,13,13.9,104,0
content_bbfe2fb60f3b,0.73,weak_position,90,15.8,20,1
content_63fff2a73f9c,0.73,standard_review,1933,6.2,104,1
content_5d63eab66793,0.73,weak_position,124,22.4,20,1
content_20e8b946359f,0.73,weak_position,360,16.2,104,1
content_bb0116b8f994,0.73,standard_review,21,7.5,20,0
content_fb8ed8721cda,0.73,weak_position,86,13.3,20,1
content_7aab8e22a547,0.73,weak_position,259,26.7,104,1
content_6d394c6cb663,0.73,weak_position,8493,32.0,104,0
content_392ea1b60f6a,0.73,weak_position,10,14.1,104,1
content_977c89e877d4,0.73,weak_position,38,16.6,104,0
content_6c13999dcf48,0.73,weak_position,3262,13.9,20,1
content_04d4cfe032f3,0.73,weak_position,15,30.0,104,1
content_a278bb5d581a,0.73,standard_review,833,5.8,20,0
content_8b505ef855f2,0.73,standard_review,620,9.9,20,0
content_c1af6b8ae752,0.73,weak_position,3944,15.9,104,0
content_ae54c1f1dac8,0.73,weak_position,9277,32.8,104,1
content_d4027eed8a9c,0.73,standard_review,211,7.8,104,1
content_d0aa7416f77f,0.73,weak_position,6814,32.1,104,0
content_4a397aac5c59,0.73,standard_review,280,9.5,104,1
content_19c52b3336e8,0.73,standard_review,1563,7.6,22,1
content_b5b17b2d942c,0.73,standard_review,1538,10.0,15,0
content_39a239acd65e,0.73,weak_position,1079,21.4,8,1
content_2905a916b5ee,0.73,weak_position,271,13.1,22,0
content_2157ece877be,0.73,weak_position,1740,14.9,104,1
content_01613ff9c48f,0.73,standard_review,488,8.4,104,0
content_b22ccdc7da0e,0.73,standard_review,2778,7.1,22,1
content_e5856c4e3930,0.73,weak_position,1150,11.7,22,0
content_e55da9707bf5,0.73,standard_review,11371,7.5,25,1
content_660466d84886,0.73,weak_position,9935,11.7,15,0
content_5d293f50e6e3,0.73,weak_position,156,12.3,104,1
content_f85ae90352df,0.73,standard_review,1012,6.2,20,1
content_295cfd51e2cf,0.73,weak_position,483,29.9,104,0
content_8f4d1a6fcb5e,0.73,weak_position,3978,14.5,20,1
content_b484c8b5ec41,0.73,standard_review,741,7.8,22,1
content_4f35dec82501,0.73,weak_position,123,16.0,104,0
content_9c34ae9c681c,0.73,standard_review,1624,7.7,22,0
content_1162806e4b35,0.73,standard_review,7341,5.6,20,1
content_290452092d30,0.73,weak_position,957,18.3,104,1
content_00a292fd4e2b,0.73,standard_review,1084,8.9,104,0
content_dc01cd869661,0.73,weak_position,12,12.4,104,0
content_f66b7bf2e7f7,0.73,weak_position,78,73.0,22,0
content_d0eeae28e18c,0.73,weak_position,222,29.7,104,0
content_efc38750921d,0.73,weak_position,10,16.0,104,1
content_0f19b28b47d2,0.73,weak_position,3,49.2,20,1
content_bde69f9bff69,0.73,standard_review,5644,4.4,22,1
content_2709d0b946d4,0.73,standard_review,26,11.1,8,0
content_c5a4591c4cd0,0.73,standard_review,2259,5.3,20,0
content_4429cbb5f7e7,0.73,weak_position,110,66.9,20,0
content_7f7e453e77d5,0.73,standard_review,3959,6.1,8,0
content_cfdb87075db9,0.73,standard_review,841,8.5,20,1
content_717c667f56c3,0.73,weak_position,179,13.9,104,0
content_1a082047eb5b,0.73,standard_review,1677,7.6,104,1
content_3f57d30cb362,0.73,weak_position,1177,11.9,22,0
content_94fe58c29601,0.73,standard_review,1463,7.7,22,1
content_31d7975b0cb7,0.73,weak_position,2190,28.3,104,1
content_b0ce54b7e445,0.73,weak_position,79,32.7,20,0
content_f3a075fa8dff,0.73,standard_review,920,9.6,20,0
content_42ec7bfc8808,0.73,weak_position,739,13.1,8,0
content_e69b16c41b05,0.73,weak_position,1480,40.2,20,1
content_8aa48e967c4f,0.73,weak_position,77,22.5,22,0
content_7cfaded3f5a3,0.73,standard_review,1316,9.4,20,0
content_365e8ab23775,0.73,weak_position,77,15.5,20,0
content_1f2a7a05e6e2,0.73,weak_position,97,19.1,104,1
content_63e487a137fc,0.73,weak_position,440,30.0,104,1
content_d902d1c684ca,0.73,standard_review,2734,8.0,20,0
content_7a78b57589c2,0.73,standard_review,57,5.3,104,1
content_b054abd6b94e,0.73,standard_review,203,4.6,104,1
content_b03a25d5e348,0.73,standard_review,820,11.1,104,0
content_a2a6e9857625,0.73,weak_position,219,11.7,104,0
content_a30a53f72561,0.73,standard_review,1648,10.9,20,0
content_5ccc2e507f1f,0.73,standard_review,1,1.6,211,0
content_b6c4e5baf09e,0.73,weak_position,359,16.0,22,1
content_bc8ec57819c2,0.73,standard_review,209,7.4,22,1
content_bc63881f5bd0,0.73,weak_position,1407,41.6,20,1
content_d955fa2d6664,0.73,standard_review,108,3.3,19,1
content_02cc691cde72,0.73,weak_position,576,17.4,20,0
content_5a10e3c2068b,0.73,standard_review,105,6.1,8,1
content_58bf62e65034,0.73,weak_position,236,24.5,13,1
content_00f6a802ea20,0.73,standard_review,2776,5.8,22,1
content_470b1aa3a459,0.73,standard_review,2843,6.2,22,0
content_39e99864636d,0.73,weak_position,264,31.9,13,1
content_6c56c0675297,0.73,weak_position,621,46.0,151,0
content_f62c1f977a01,0.73,weak_position,953,20.8,104,1
content_7be1f9930cea,0.73,standard_review,480,6.1,104,1
content_8aaa8f755b5c,0.73,standard_review,839,4.4,20,1
content_ae4fa173a28e,0.73,weak_position,73,49.3,20,1
content_a0e08775e954,0.73,weak_position,819,18.4,104,0
content_61cea1597438,0.73,standard_review,366,4.7,104,0
content_73f5404ded28,0.73,weak_position,168,11.5,20,1
content_8a3ff9c22c59,0.73,weak_position,32,27.7,11,0
content_9b37aa12b48e,0.73,standard_review,39,1.4,22,1
content_bf520bf35b0f,0.73,weak_position,45,37.0,20,1
content_bcd652c611cd,0.73,weak_position,734,16.6,104,0
content_900611ef8675,0.73,weak_position,148,30.2,20,0
content_ff89221df58e,0.73,standard_review,608,9.5,104,0
content_0f24a1464769,0.73,weak_position,177,14.7,22,1
content_1cf1c1ea7247,0.73,weak_position,1478,15.6,104,0
content_ff8ea1364b59,0.73,standard_review,25,10.7,22,1
content_98a78a71eb3d,0.73,standard_review,51,7.8,20,1
content_992a283f492a,0.73,weak_position,45,17.4,20,0
content_ed0661bd6e1c,0.73,weak_position,82,21.5,22,1
content_5003f178bc9f,0.73,standard_review,513,7.5,104,1
content_d7d136ba8b36,0.73,standard_review,178,8.7,20,1
content_9ddb96109533,0.73,standard_review,4316,6.9,20,1
content_8cdd16728a58,0.73,standard_review,2378,11.0,20,1
content_8391ee7bef63,0.73,standard_review,4187,6.7,104,0
content_84f0c3d4751c,0.73,standard_review,377,5.9,22,1
content_f9196d957a30,0.73,weak_position,523,21.9,20,1
content_853a8123d63c,0.73,weak_position,434,19.2,104,1
content_df710e1f7dd0,0.73,standard_review,81,11.0,11,1
content_d4ee89bf38a4,0.73,standard_review,359,3.6,15,1
content_3613b834efd0,0.73,standard_review,966,6.8,104,0
content_37428ab36250,0.73,weak_position,98,19.8,104,1
content_59d0690545da,0.73,weak_position,201,12.0,20,1
content_497880ac7597,0.73,standard_review,5874,7.1,15,0
content_e4c7e6538cd1,0.73,standard_review,38074,4.8,104,0
content_c3605045bdf9,0.73,weak_position,114,23.9,22,0
content_e3b5918900c2,0.73,weak_position,5166,31.2,104,1
content_6eb7325dbc58,0.73,weak_position,9,22.5,104,0
content_407297e008be,0.73,standard_review,348,9.4,8,1
content_080e819b7f2e,0.73,standard_review,41813,6.7,22,1
content_35e3731a0c1d,0.73,standard_review,2003,7.8,22,0
content_cb7e312f5d32,0.73,weak_position,3897,12.6,151,0
content_b65bdb15f7ff,0.73,standard_review,1962,8.5,22,1
content_91067a14431a,0.73,weak_position,57,27.1,104,1
content_3f3d767eeae2,0.73,standard_review,2848,6.6,22,0
content_9d068bfd3052,0.73,weak_position,949,16.8,22,1
content_e1d07bb09232,0.73,standard_review,6135,6.8,14,0
content_5499e15110f8,0.73,standard_review,261,9.9,11,1
content_af7ca34cc953,0.73,weak_position,69,33.1,20,1
content_a35636290638,0.7299999999999999,standard_review,423,7.2,20,1
content_ebb156249110,0.7298809523809524,standard_review,1,4.2,8,1
content_1fc0d3390fc0,0.7297380952380952,standard_review,73,4.4,104,1
content_adaf1c1a54df,0.7291666666666667,standard_review,21,8.4,20,1
content_cba6e1af16f8,0.7291507936507935,standard_review,2,4.6,20,0
content_95f832767083,0.7291507936507935,standard_review,2,4.6,20,0
content_012246b92b9c,0.728,standard_review,2,5.8,20,1
content_a7d5a0c2535b,0.728,standard_review,21,2.8,22,1
content_453ae70f9a2b,0.728,standard_review,2,5.8,20,1
content_42580536fe7d,0.7279166666666668,standard_review,4,1.6,20,1
content_8707338e76a6,0.7275,standard_review,36,9.9,104,1
content_cb3a79ae65c3,0.7275,standard_review,223,7.2,104,0
content_9721a688c72f,0.7275,standard_review,274,8.7,22,1
content_c06d9718f701,0.7270416666666668,standard_review,3,4.9,20,0
content_e486a6bca2a9,0.727,weak_position,270,12.2,20,1
content_c135155d7fdc,0.7255555555555556,standard_review,1,2.0,8,1
content_27e6ada72037,0.7255555555555556,standard_review,1,2.0,8,1
content_c80c3f8587ae,0.7250833333333333,standard_review,32,6.9,20,1
content_d2addcc965fe,0.725,weak_position,2087,11.8,25,0
content_17d6e26d3798,0.725,standard_review,690,7.7,22,1
content_3455095b2ffd,0.725,standard_review,17,8.4,104,1
content_c1b707b6ce71,0.725,standard_review,455,8.5,104,0
content_0988db6ebabd,0.725,weak_position,476,15.2,22,1
content_2e47aaeed913,0.725,weak_position,243,25.1,104,1
content_71519d201804,0.725,standard_review,106,11.0,104,0
content_daeb96ce8d16,0.725,weak_position,18,12.7,22,1
content_bafe34d74419,0.725,standard_review,1033,11.4,22,0
content_594ba0cae917,0.725,weak_position,1338,35.5,104,1
content_6cd02863a511,0.725,standard_review,1730,5.2,22,0
content_a65564341a5d,0.725,standard_review,1936,5.9,20,1
content_172d9c2ac2b1,0.725,weak_position,712,29.3,104,1
content_4e2fdb8a92a7,0.725,weak_position,284,13.1,104,1
content_8211d4fc6fff,0.725,weak_position,2042,29.1,104,0
content_ba6f9dfcbca1,0.725,weak_position,1821,20.1,104,1
content_74abaf41e041,0.725,weak_position,3870,17.3,104,0
content_db5a1e827e8b,0.725,weak_position,35,14.5,20,1
content_f6f9181b33a8,0.725,weak_position,1486,17.6,104,1
content_e81b02320098,0.725,standard_review,9144,7.5,25,0
content_b8a57a034e50,0.725,weak_position,1417,16.0,104,1
content_21c32d354846,0.725,weak_position,366,31.5,104,1
content_b1149b169369,0.725,weak_position,215,17.2,20,1
content_96ff7449bc47,0.725,weak_position,290,11.5,8,1
content_fdc115fe97ba,0.725,weak_position,14,21.6,11,0
content_fedacf5e9b1d,0.725,standard_review,174,4.0,20,1
content_7af1ac08fd1c,0.725,weak_position,1181,20.3,20,1
content_385a65ab6446,0.725,standard_review,38,5.5,22,0
content_bda75e762cec,0.725,weak_position,7465,17.1,104,1
content_be298647e5c7,0.725,standard_review,198,5.5,20,0
content_0878bc93a8f1,0.725,standard_review,84,5.3,8,1
content_4c50a1ebc644,0.725,weak_position,3938,35.3,104,1
content_0814c28c8cbf,0.725,standard_review,166,9.6,104,0
content_26ce4f120d2e,0.725,weak_position,754,41.3,8,1
content_fc57ac5c3a0d,0.725,weak_position,1522,15.2,104,1
content_6340f4fb73f7,0.725,weak_position,9,24.2,22,0
content_b255884694cd,0.725,weak_position,19,24.8,20,1
content_c287240e7c84,0.725,weak_position,13,14.6,20,0
content_2ace25e63c98,0.725,standard_review,323,9.7,104,0
content_9bc81fb810b7,0.725,weak_position,3519,13.5,20,0
content_19fe39ccd4df,0.725,weak_position,244,24.7,104,1
content_fb6a65a234fb,0.725,standard_review,42905,7.0,25,1
content_72805c7175cb,0.725,weak_position,1487,26.0,8,0
content_dc448aff1d7d,0.725,weak_position,743,20.0,20,1
content_f677ca3265da,0.725,standard_review,417,7.4,104,1
content_a21177bddb8e,0.725,standard_review,140,11.1,13,0
content_760b931d5f22,0.725,weak_position,3252,12.0,8,0
content_60123900c537,0.725,standard_review,97,6.3,104,0
content_ca0d5adb5e39,0.725,weak_position,6947,28.7,104,1
content_ed3e77b8bef2,0.725,weak_position,506,18.6,104,0
content_eac5bf5d6a11,0.725,weak_position,5704,28.9,104,0
content_b1b10fb0dd35,0.725,weak_position,22,16.2,20,1
content_401c06318c53,0.725,weak_position,20,23.5,22,0
content_c6254a2cbb2d,0.725,standard_review,93,6.1,20,1
content_8a116e652473,0.725,standard_review,2941,7.8,104,0
content_b9e02bd01a73,0.725,standard_review,705,8.7,11,0
content_fa2aa3918e02,0.725,weak_position,996,29.9,104,1
content_acec32b9a99f,0.725,weak_position,2750,21.6,25,1
content_bb5df7833e2d,0.725,weak_position,1913,20.1,22,0
content_d5eb40771460,0.725,standard_review,301,10.0,20,0
content_e9a96e9afa98,0.725,weak_position,1066,15.0,22,1
content_78bfa2875528,0.725,standard_review,2406,9.2,104,0
content_a4f5499a6122,0.725,weak_position,181,17.5,13,0
content_d0c56b71f78e,0.725,weak_position,287,22.2,104,1
content_784b419afffe,0.725,standard_review,22971,7.3,8,1
content_fd6261b74d30,0.725,weak_position,114,13.5,22,0
content_4035590fa779,0.725,standard_review,470,7.1,104,1
content_6baa8098c6d1,0.725,standard_review,5309,10.9,20,0
content_f1afd818b905,0.725,standard_review,833,6.6,22,0
content_547e651d93e5,0.725,weak_position,3732,18.3,104,1
content_e22233a65377,0.725,weak_position,2191,15.1,20,1
content_8e05c433585e,0.725,standard_review,7,7.6,104,1
content_c80c8e3fb5e6,0.725,weak_position,374,17.2,20,1
content_2eeb9b5c4380,0.725,weak_position,112,33.4,20,0
content_35892dd8d9fc,0.725,weak_position,162,22.6,20,1
content_5225981f1b2c,0.725,standard_review,41,9.2,20,1
content_b1152b6c469b,0.725,weak_position,499,16.9,20,1
content_e148fb1d4362,0.725,standard_review,37,4.3,20,1
content_b33634b24029,0.725,standard_review,146,8.1,20,1
content_cca30a89447f,0.725,weak_position,199,14.5,22,0
content_2792ecae3a78,0.725,weak_position,26,14.4,20,1
content_dc930d7c1a7c,0.725,standard_review,2410,6.5,22,1
content_d1ee0e870481,0.725,weak_position,18,13.5,20,0
content_c5182d44e3da,0.725,weak_position,58,13.5,20,1
content_3974c21f02b0,0.725,weak_position,755,17.9,20,1
content_b1929de77089,0.725,weak_position,297,17.3,104,1
content_d8625aaccc9b,0.725,standard_review,1382,11.4,20,1
content_46589694e5c3,0.725,weak_position,4455,56.9,20,1
content_9a1a3043cf75,0.725,standard_review,72,7.9,20,1
content_ac3aa5de7b38,0.725,weak_position,201,17.5,104,0
content_4ab1528abdbd,0.725,standard_review,3007,7.5,20,1
content_dd084ff431e6,0.725,weak_position,20004,12.3,20,1
content_eb4f39247a66,0.725,weak_position,181,40.4,104,0
content_251661eb804d,0.725,standard_review,13,4.1,8,1
content_d4ffb2d1438b,0.725,standard_review,28,5.4,8,1
content_ffbed1f22ce7,0.725,standard_review,6311,6.4,22,1
content_f8e170580eab,0.725,weak_position,346,23.9,8,1
content_21e1d05ce679,0.725,standard_review,281,10.4,20,1
content_c05a463d7761,0.725,weak_position,13,72.9,20,1
content_2e566f07df83,0.725,standard_review,2514,4.8,20,1
content_5d6794f6eeb2,0.725,standard_review,1189,6.6,104,1
content_0be106eaf40c,0.725,weak_position,375,18.4,22,1
content_dd869715ffd6,0.725,weak_position,448,30.8,20,1
content_fd21cc3cb506,0.725,standard_review,3336,3.5,20,1
content_03864ce9fff3,0.725,standard_review,10669,6.3,20,0
content_c9f5d16ec182,0.725,weak_position,52,21.9,104,0
content_d34cfd1ce12d,0.725,standard_review,10695,5.5,20,0
content_10c9323a7d43,0.725,weak_position,261,22.4,20,1
content_823fd81e88da,0.725,weak_position,2153,12.3,25,0
content_dc86a0c215e4,0.725,weak_position,31,18.3,104,1
content_812deb81a810,0.725,weak_position,73,14.7,104,1
content_243eb4a5388e,0.725,standard_review,296,9.0,20,0
content_973c56139099,0.725,standard_review,5383,6.0,22,0
content_7a428836da3b,0.725,weak_position,283,13.0,22,0
content_25ff6043653f,0.725,standard_review,7,10.1,98,0
content_4a76ee6c5a5c,0.725,standard_review,1267,3.6,22,1
content_5c5266a7c536,0.725,standard_review,988,9.2,20,0
